"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Maldives","Female","Total","321 [233-419]","321.00000","233.00000","419.00000",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Maldives","Male","Lower respiratory infections","28","28.35924","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Maldives","Male","Chronic obstructive pulmonary disease","59","58.74203","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Maldives","Male","Ischaemic heart disease","448","447.90925","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Maldives","Male","Trachea, bronchus, lung cancers","20","20.34720","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Maldives","Male","Stroke","84","83.79721","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Maldives","Male","Total","639 [503-776]","639.00000","503.00000","776.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Both sexes","Lower respiratory infections","133 714","133714.18350","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Both sexes","Chronic obstructive pulmonary disease","78 919","78918.97479","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Both sexes","Ischaemic heart disease","334 575","334575.03320","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Both sexes","Trachea, bronchus, lung cancers","19 935","19935.07599","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Both sexes","Stroke","90 672","90672.33618","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Both sexes","Total","657816 [564421-765294]","657816.00000","564421.00000","765294.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Female","Lower respiratory infections","56 943","56942.85251","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Female","Chronic obstructive pulmonary disease","35 355","35354.85959","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Female","Ischaemic heart disease","121 048","121047.63280","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Female","Trachea, bronchus, lung cancers","7739","7739.10494","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Female","Stroke","42 076","42075.84424","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Female","Total","263160 [225113-308479]","263160.00000","225113.00000","308479.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Male","Lower respiratory infections","76 771","76771.32959","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Male","Chronic obstructive pulmonary disease","43 564","43564.11423","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Male","Ischaemic heart disease","213 527","213527.39790","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Male","Trachea, bronchus, lung cancers","12 196","12195.97090","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Male","Stroke","48 596","48596.49292","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Mexico","Male","Total","394655 [338043-457620]","394655.00000","338043.00000","457620.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Both sexes","Lower respiratory infections","1060","1059.71606","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Both sexes","Chronic obstructive pulmonary disease","2931","2931.05397","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Both sexes","Ischaemic heart disease","14 052","14052.07854","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Both sexes","Trachea, bronchus, lung cancers","3877","3876.81399","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Both sexes","Stroke","10 019","10018.87307","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Both sexes","Total","31939 [27765-36240]","31939.00000","27765.00000","36240.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Female","Lower respiratory infections","465","465.39965","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Female","Chronic obstructive pulmonary disease","1072","1071.89017","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Female","Ischaemic heart disease","5052","5051.94497","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Female","Trachea, bronchus, lung cancers","713","713.00401","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Female","Stroke","4788","4788.32237","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Female","Total","12091 [10480-13768]","12091.00000","10480.00000","13768.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Male","Lower respiratory infections","594","594.31642","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Male","Chronic obstructive pulmonary disease","1859","1859.16383","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Male","Ischaemic heart disease","9000","9000.13374","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Male","Trachea, bronchus, lung cancers","3164","3163.80995","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Male","Stroke","5231","5230.55063","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Republic of North Macedonia","Male","Total","19848 [17363-22573]","19848.00000","17363.00000","22573.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Both sexes","Lower respiratory infections","289 746","289745.59090","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Both sexes","Chronic obstructive pulmonary disease","19 179","19179.21973","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Both sexes","Ischaemic heart disease","49 054","49054.07935","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Both sexes","Trachea, bronchus, lung cancers","992","991.64573","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Both sexes","Stroke","33 917","33917.45715","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Both sexes","Total","392888 [298503-485963]","392888.00000","298503.00000","485963.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Female","Lower respiratory infections","147 013","147013.49490","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Female","Chronic obstructive pulmonary disease","8541","8540.96826","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Female","Ischaemic heart disease","27 104","27103.53210","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Female","Trachea, bronchus, lung cancers","432","431.52726","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Female","Stroke","20 823","20823.27441","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Female","Total","203913 [156332-251049]","203913.00000","156332.00000","251049.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Male","Lower respiratory infections","142 732","142732.10400","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Male","Chronic obstructive pulmonary disease","10 638","10638.25122","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Male","Ischaemic heart disease","21 951","21950.54749","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Male","Trachea, bronchus, lung cancers","560","560.11848","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Male","Stroke","13 094","13094.18292","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mali","Male","Total","188975 [142578-235718]","188975.00000","142578.00000","235718.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Both sexes","Lower respiratory infections","291","290.54243","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Both sexes","Chronic obstructive pulmonary disease","287","286.73593","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Both sexes","Ischaemic heart disease","1778","1777.68960","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Both sexes","Trachea, bronchus, lung cancers","327","327.06373","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Both sexes","Stroke","381","380.96591","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Both sexes","Total","3063 [2488-3651]","3063.00000","2488.00000","3651.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Female","Lower respiratory infections","145","144.52872","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Female","Chronic obstructive pulmonary disease","84","83.72493","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Female","Ischaemic heart disease","674","674.34390","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Female","Trachea, bronchus, lung cancers","69","69.28256","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Female","Stroke","187","187.10614","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Female","Total","1159 [915-1439]","1159.00000","915.00000","1439.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Male","Lower respiratory infections","146","146.01371","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Male","Chronic obstructive pulmonary disease","203","203.01099","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Male","Ischaemic heart disease","1103","1103.34567","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Male","Trachea, bronchus, lung cancers","258","257.78117","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Male","Stroke","194","193.85977","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Malta","Male","Total","1904 [1567-2261]","1904.00000","1567.00000","2261.00000",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Both sexes","Lower respiratory infections","304 582","304581.84160","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Both sexes","Chronic obstructive pulmonary disease","112 449","112449.01870","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Both sexes","Ischaemic heart disease","149 743","149743.02780","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Both sexes","Trachea, bronchus, lung cancers","43 243","43243.25711","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Both sexes","Stroke","196 365","196365.47120","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Both sexes","Total","806383 [695874-928894]","806383.00000","695874.00000","928894.00000",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Female","Lower respiratory infections","140 400","140400.06370","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Female","Chronic obstructive pulmonary disease","40 067","40066.82547","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Female","Ischaemic heart disease","66 859","66859.27136","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Female","Trachea, bronchus, lung cancers","19 029","19028.61016","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Female","Stroke","89 647","89646.81598","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Female","Total","356002 [305291-410560]","356002.00000","305291.00000","410560.00000",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Male","Lower respiratory infections","164 182","164181.77820","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Male","Chronic obstructive pulmonary disease","72 382","72382.19385","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Male","Ischaemic heart disease","82 884","82883.75537","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Male","Trachea, bronchus, lung cancers","24 215","24214.64754","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Male","Stroke","106 719","106718.65720","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Myanmar","Male","Total","450381 [385797-518371]","450381.00000","385797.00000","518371.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Both sexes","Lower respiratory infections","208","207.71081","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Both sexes","Chronic obstructive pulmonary disease","490","490.10714","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Both sexes","Ischaemic heart disease","4249","4248.77631","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Both sexes","Trachea, bronchus, lung cancers","1240","1240.11051","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Both sexes","Stroke","2935","2935.45470","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Both sexes","Total","9122 [7689-10767]","9122.00000","7689.00000","10767.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Female","Lower respiratory infections","76","76.35605","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Female","Chronic obstructive pulmonary disease","157","156.62257","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Female","Ischaemic heart disease","1504","1504.49569","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Female","Trachea, bronchus, lung cancers","294","294.19764","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Female","Stroke","1600","1600.38393","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Female","Total","3632 [2962-4503]","3632.00000","2962.00000","4503.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Male","Lower respiratory infections","131","131.35476","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Male","Chronic obstructive pulmonary disease","333","333.48457","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Male","Ischaemic heart disease","2744","2744.28066","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Male","Trachea, bronchus, lung cancers","946","945.91287","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Male","Stroke","1335","1335.07076","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Montenegro","Male","Total","5490 [4678-6391]","5490.00000","4678.00000","6391.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Both sexes","Lower respiratory infections","6356","6356.36664","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Both sexes","Chronic obstructive pulmonary disease","1213","1213.27125","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Both sexes","Ischaemic heart disease","20 815","20814.72870","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Both sexes","Trachea, bronchus, lung cancers","2025","2025.15279","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Both sexes","Stroke","15 705","15704.58136","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Both sexes","Total","46114 [41477-50900]","46114.00000","41477.00000","50900.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Female","Lower respiratory infections","2297","2297.23914","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Female","Chronic obstructive pulmonary disease","424","423.57924","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Female","Ischaemic heart disease","6679","6679.17336","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Female","Trachea, bronchus, lung cancers","401","401.12806","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Female","Stroke","6673","6672.78706","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Female","Total","16474 [14665-18260]","16474.00000","14665.00000","18260.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Male","Lower respiratory infections","4059","4059.12737","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Male","Chronic obstructive pulmonary disease","790","789.69202","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Male","Ischaemic heart disease","14 136","14135.55531","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Male","Trachea, bronchus, lung cancers","1624","1624.02475","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Male","Stroke","9032","9031.79424","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Mongolia","Male","Total","29640 [26660-32816]","29640.00000","26660.00000","32816.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Both sexes","Lower respiratory infections","219 220","219220.13020","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Both sexes","Chronic obstructive pulmonary disease","6620","6619.53928","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Both sexes","Ischaemic heart disease","29 008","29008.28430","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Both sexes","Trachea, bronchus, lung cancers","1078","1078.34834","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Both sexes","Stroke","27 388","27388.48071","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Both sexes","Total","283315 [178042-401605]","283315.00000","178042.00000","401605.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Female","Lower respiratory infections","107 186","107186.41780","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Female","Chronic obstructive pulmonary disease","2931","2931.10661","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Female","Ischaemic heart disease","13 671","13670.58789","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Female","Trachea, bronchus, lung cancers","432","432.20866","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Female","Stroke","14 442","14442.47331","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Female","Total","138663 [87216-196627]","138663.00000","87216.00000","196627.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Male","Lower respiratory infections","112 034","112033.71250","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Male","Chronic obstructive pulmonary disease","3688","3688.43252","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Male","Ischaemic heart disease","15 338","15337.69666","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Male","Trachea, bronchus, lung cancers","646","646.13968","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Male","Stroke","12 946","12946.00726","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mozambique","Male","Total","144652 [90956-204865]","144652.00000","90956.00000","204865.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Both sexes","Lower respiratory infections","62 032","62032.27280","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Both sexes","Chronic obstructive pulmonary disease","2386","2386.27431","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Both sexes","Ischaemic heart disease","13 727","13727.49017","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Both sexes","Trachea, bronchus, lung cancers","214","213.60848","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Both sexes","Stroke","6618","6617.58562","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Both sexes","Total","84977 [67929-102560]","84977.00000","67929.00000","102560.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Female","Lower respiratory infections","25 630","25629.89232","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Female","Chronic obstructive pulmonary disease","1240","1240.41565","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Female","Ischaemic heart disease","6478","6477.58575","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Female","Trachea, bronchus, lung cancers","70","69.87647","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Female","Stroke","3682","3682.28958","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Female","Total","37100 [29868-44439]","37100.00000","29868.00000","44439.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Male","Lower respiratory infections","36 402","36402.38037","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Male","Chronic obstructive pulmonary disease","1146","1145.85861","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Male","Ischaemic heart disease","7250","7249.90437","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Male","Trachea, bronchus, lung cancers","144","143.73201","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Male","Stroke","2935","2935.29610","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritania","Male","Total","47877 [38124-58170]","47877.00000","38124.00000","58170.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Both sexes","Lower respiratory infections","817","817.30877","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Both sexes","Chronic obstructive pulmonary disease","1626","1625.55103","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Both sexes","Ischaemic heart disease","6125","6125.41821","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Both sexes","Trachea, bronchus, lung cancers","345","345.37483","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Both sexes","Stroke","2574","2574.29730","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Both sexes","Total","11488 [9711-13419]","11488.00000","9711.00000","13419.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Female","Lower respiratory infections","322","322.23457","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Female","Chronic obstructive pulmonary disease","555","555.42284","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Female","Ischaemic heart disease","2109","2108.95532","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Female","Trachea, bronchus, lung cancers","75","75.10782","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Female","Stroke","1000","999.77324","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Female","Total","4061 [3396-4779]","4061.00000","3396.00000","4779.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Male","Lower respiratory infections","495","495.07420","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Male","Chronic obstructive pulmonary disease","1070","1070.12822","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Male","Ischaemic heart disease","4016","4016.46286","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Male","Trachea, bronchus, lung cancers","270","270.26701","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Male","Stroke","1575","1574.52405","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Mauritius","Male","Total","7426 [6257-8699]","7426.00000","6257.00000","8699.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Both sexes","Lower respiratory infections","102 486","102486.46260","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Both sexes","Chronic obstructive pulmonary disease","4658","4658.39117","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Both sexes","Ischaemic heart disease","18 870","18870.04645","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Both sexes","Trachea, bronchus, lung cancers","304","303.92974","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Both sexes","Stroke","10 207","10207.04797","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Both sexes","Total","136526 [90081-186644]","136526.00000","90081.00000","186644.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Female","Lower respiratory infections","46 263","46262.98148","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Female","Chronic obstructive pulmonary disease","1951","1951.47468","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Female","Ischaemic heart disease","7850","7849.64265","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Female","Trachea, bronchus, lung cancers","97","97.35853","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Female","Stroke","5207","5206.93331","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Female","Total","61368 [40370-83994]","61368.00000","40370.00000","83994.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Male","Lower respiratory infections","56 223","56223.48102","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Male","Chronic obstructive pulmonary disease","2707","2706.91644","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Male","Ischaemic heart disease","11 020","11020.40405","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Male","Trachea, bronchus, lung cancers","207","206.57120","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Male","Stroke","5000","5000.11488","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Malawi","Male","Total","75157 [49888-102662]","75157.00000","49888.00000","102662.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Both sexes","Lower respiratory infections","47 355","47354.70026","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Both sexes","Chronic obstructive pulmonary disease","14 792","14792.17361","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Both sexes","Ischaemic heart disease","118 887","118886.53470","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Both sexes","Trachea, bronchus, lung cancers","12 235","12235.31362","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Both sexes","Stroke","35 503","35503.14923","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Both sexes","Total","228772 [191881-270920]","228772.00000","191881.00000","270920.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Female","Lower respiratory infections","20 237","20237.48221","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Female","Chronic obstructive pulmonary disease","4113","4113.42293","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Female","Ischaemic heart disease","39 867","39866.57570","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Female","Trachea, bronchus, lung cancers","4144","4143.98070","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Female","Stroke","15 305","15305.19112","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Female","Total","83667 [69262-100873]","83667.00000","69262.00000","100873.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Male","Lower respiratory infections","27 117","27117.21881","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Male","Chronic obstructive pulmonary disease","10 679","10678.75077","","",""
