"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Norway","Male","Trachea, bronchus, lung cancers","2 [1–3]","1.57762","0.51782","3.16184",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Norway","Both sexes","Stroke","3 [1–9]","3.06023","1.09490","8.83244",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","South-East Asia","Nepal","Both sexes","Lower respiratory infections","14 [11–17]","14.18808","11.25854","17.01296",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","South-East Asia","Nepal","Male","Trachea, bronchus, lung cancers","3 [2–4]","3.30308","2.39153","4.18024",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","South-East Asia","Nepal","Both sexes","Stroke","12 [10–14]","11.76634","9.90679","13.88559",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Western Pacific","New Zealand","Female","Ischaemic heart disease","6 [3–11]","6.19943","2.82832","10.79385",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Western Pacific","New Zealand","Male","Ischaemic heart disease","9 [5–13]","8.66891","5.19413","12.83573",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Western Pacific","New Zealand","Male","Trachea, bronchus, lung cancers","1 [0–2]","0.94381","0.20925","2.20285",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Oman","Female","Ischaemic heart disease","12 [10–14]","11.98860","9.59354","14.46766",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Oman","Male","Ischaemic heart disease","14 [12–16]","14.26646","12.27174","16.21919",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Pakistan","Female","Ischaemic heart disease","21 [18–25]","21.39813","17.62735","25.14366",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Pakistan","Male","Ischaemic heart disease","34 [29–39]","33.62014","28.52698","38.61281",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Panama","Female","Ischaemic heart disease","6 [4–8]","6.20401","4.15776","8.33345",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Western Pacific","Papua New Guinea","Male","Lower respiratory infections","6 [2–12]","5.94939","1.93306","11.64645",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Poland","Male","Lower respiratory infections","8 [5–13]","8.39269","4.69443","12.70757",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Poland","Male","Stroke","9 [7–13]","9.28125","6.79852","13.10536",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","South-East Asia","Democratic People's Republic of Korea","Male","Lower respiratory infections","5 [3–6]","4.84531","3.34581","6.47769",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","South-East Asia","Democratic People's Republic of Korea","Female","Stroke","22 [16–29]","21.63985","16.19347","29.31324",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","South-East Asia","Democratic People's Republic of Korea","Male","Stroke","30 [24–37]","30.21507","24.09334","36.74651",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Portugal","Female","Stroke","8 [3–23]","8.23246","2.70942","23.27639",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Portugal","Male","Stroke","7 [4–17]","7.29218","3.50313","17.07209",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Paraguay","Female","Trachea, bronchus, lung cancers","0 [0–1]","0.30150","0.14093","0.51401",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Paraguay","Female","Stroke","5 [3–8]","4.78473","3.29941","7.51246",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Qatar","Both sexes","Trachea, bronchus, lung cancers","1 [1–1]","1.06793","0.76413","1.36091",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Qatar","Female","Trachea, bronchus, lung cancers","1 [0–1]","0.63655","0.45547","0.81119",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Romania","Both sexes","Trachea, bronchus, lung cancers","5 [2–7]","4.59563","2.31561","7.49285",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Romania","Female","Trachea, bronchus, lung cancers","2 [1–3]","2.02818","1.02194","3.30681",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Russian Federation","Both sexes","Ischaemic heart disease","51 [37–65]","50.82380","36.93962","64.89007",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Russian Federation","Both sexes","Trachea, bronchus, lung cancers","4 [2–6]","3.70070","1.86043","6.04838",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Rwanda","Both sexes","Ischaemic heart disease","5 [4–6]","4.71168","3.81403","5.57636",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Saudi Arabia","Both sexes","Ischaemic heart disease","20 [17–23]","20.16855","17.22423","23.20800",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Western Pacific","Solomon Islands","Female","Lower respiratory infections","3 [1–5]","2.73899","0.85389","5.42141",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Sierra Leone","Both sexes","Lower respiratory infections","22 [11–34]","21.74218","11.38492","33.73846",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Sierra Leone","Female","Lower respiratory infections","21 [11–32]","20.83734","10.91112","32.33437",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","El Salvador","Both sexes","Lower respiratory infections","7 [4–10]","6.87668","4.09190","9.90888",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","El Salvador","Female","Lower respiratory infections","6 [3–8]","5.79965","3.45103","8.35694",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Somalia","Male","Trachea, bronchus, lung cancers","0 [0–0]","0.16581","0.09685","0.24345",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Somalia","Both sexes","Stroke","5 [4–6]","5.39988","4.45495","6.41364",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Japan","Both sexes","Trachea, bronchus, lung cancers","1 [1–2]","1.34292","0.62698","2.28396",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Kazakhstan","Both sexes","Ischaemic heart disease","35 [26–44]","34.52014","25.52063","43.68178",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Kazakhstan","Male","Ischaemic heart disease","46 [36–56]","46.34712","36.03083","56.24303",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Kenya","Female","Ischaemic heart disease","6 [5–8]","6.44958","4.97654","7.91308",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Kyrgyzstan","Both sexes","Ischaemic heart disease","48 [36–60]","47.88261","35.65350","60.11200",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Republic of Korea","Female","Lower respiratory infections","3 [2–5]","3.24492","1.95865","4.64537",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Kuwait","Both sexes","Lower respiratory infections","38 [30–47]","38.46205","30.33683","46.87669",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Kuwait","Male","Lower respiratory infections","38 [30–46]","38.06174","30.02109","46.38880",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Kuwait","Male","Stroke","13 [11–15]","12.95783","10.97067","14.96044",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Lao People's Democratic Republic","Female","Lower respiratory infections","11 [7–16]","11.44267","6.90507","16.47108",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Lao People's Democratic Republic","Female","Stroke","17 [13–23]","16.94584","13.07888","22.68513",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Lebanon","Both sexes","Lower respiratory infections","2 [2–3]","2.41248","1.65158","3.23586",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Lebanon","Both sexes","Stroke","4 [3–6]","4.39383","3.22059","6.08406",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Lebanon","Male","Stroke","2 [1–2]","1.88027","1.46971","2.43322",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Liberia","Male","Trachea, bronchus, lung cancers","0 [0–0]","0.20378","0.10573","0.32684",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Liberia","Female","Stroke","11 [8–14]","10.71969","7.98151","14.25175",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Libya","Female","Trachea, bronchus, lung cancers","1 [1–1]","0.98467","0.62909","1.35852",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Libya","Both sexes","Stroke","10 [8–12]","10.04631","8.08263","12.41398",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Saint Lucia","Female","Ischaemic heart disease","9 [6–11]","8.73298","6.46726","10.90973",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Saint Lucia","Both sexes","Trachea, bronchus, lung cancers","1 [1–2]","1.07651","0.58679","1.65678",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","South-East Asia","Sri Lanka","Both sexes","Ischaemic heart disease","14 [11–17]","14.00227","10.85107","17.28950",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","South-East Asia","Sri Lanka","Male","Ischaemic heart disease","18 [14–22]","18.35283","14.49736","22.31370",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Lesotho","Female","Ischaemic heart disease","21 [16–25]","20.54675","16.07377","24.96398",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Lithuania","Both sexes","Ischaemic heart disease","23 [15–32]","23.45887","15.35522","32.03349",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Republic of Moldova","Both sexes","Lower respiratory infections","4 [2–6]","3.55395","1.67525","5.80488",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Republic of Moldova","Male","Lower respiratory infections","6 [3–9]","5.55678","2.61934","9.07623",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Republic of Moldova","Male","Stroke","16 [12–22]","15.87523","11.51836","22.39760",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Madagascar","Female","Lower respiratory infections","13 [7–20]","13.27295","7.39987","20.03908",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Madagascar","Female","Stroke","16 [13–20]","16.15174","12.82918","20.27662",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","South-East Asia","Maldives","Both sexes","Lower respiratory infections","1 [0–2]","0.63867","0.10813","1.56048",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","South-East Asia","Maldives","Both sexes","Stroke","2 [1–4]","2.45904","1.46487","4.40930",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","South-East Asia","Maldives","Male","Stroke","3 [2–5]","3.02344","1.84644","5.42347",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Mexico","Male","Trachea, bronchus, lung cancers","1 [1–2]","1.06157","0.57496","1.64255",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Mexico","Female","Stroke","3 [2–5]","3.24982","2.18309","5.08379",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Republic of North Macedonia","Female","Ischaemic heart disease","15 [11–18]","14.64950","11.11334","18.24209",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Republic of North Macedonia","Both sexes","Trachea, bronchus, lung cancers","4 [3–7]","4.47610","2.61301","6.58073",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Mali","Both sexes","Ischaemic heart disease","32 [26–37]","31.58002","25.94719","37.08314",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Mali","Male","Ischaemic heart disease","30 [25–35]","30.14038","24.91822","35.15636",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Malta","Female","Ischaemic heart disease","9 [5–12]","8.62706","5.38753","12.17428",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","South-East Asia","Myanmar","Both sexes","Ischaemic heart disease","15 [12–18]","15.01591","12.32767","17.62264",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Mauritania","Female","Lower respiratory infections","29 [21–37]","28.73440","21.30499","36.65620",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Mauritius","Both sexes","Lower respiratory infections","2 [1–4]","2.24063","0.91811","3.94938",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Mauritius","Male","Lower respiratory infections","3 [1–5]","2.88673","1.18285","5.08819",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Mauritius","Male","Stroke","8 [6–11]","8.20415","6.14053","11.12208",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Malawi","Female","Lower respiratory infections","12 [7–19]","12.49461","7.05059","18.66081",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Malawi","Female","Stroke","7 [5–9]","6.67478","4.83693","9.22752",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Malaysia","Both sexes","Lower respiratory infections","9 [4–15]","9.05064","4.19406","15.03793",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Malaysia","Both sexes","Stroke","6 [5–9]","6.26288","4.56156","8.98707",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Malaysia","Male","Stroke","7 [5–9]","6.60526","4.90849","8.91373",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Namibia","Male","Trachea, bronchus, lung cancers","1 [0–1]","0.80535","0.44220","1.23174",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Namibia","Female","Stroke","12 [9–17]","12.28824","9.09021","16.80073",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Niger","Female","Trachea, bronchus, lung cancers","0 [0–0]","0.12090","0.08194","0.15926",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Niger","Both sexes","Stroke","21 [18–24]","20.59237","17.50431","23.92483",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Nigeria","Female","Ischaemic heart disease","37 [30–43]","36.67572","30.30736","43.07788",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Nigeria","Both sexes","Trachea, bronchus, lung cancers","0 [0–0]","0.28535","0.18950","0.38228",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Nicaragua","Both sexes","Ischaemic heart disease","14 [10–17]","13.50516","10.13536","16.81659",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Nicaragua","Male","Ischaemic heart disease","15 [12–19]","15.41502","11.89430","18.78558",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Netherlands","Both sexes","Ischaemic heart disease","5 [3–7]","5.08449","3.34589","6.97983",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","New Zealand","Female","Lower respiratory infections","0 [0–1]","0.40831","0.03740","1.20646",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Oman","Both sexes","Lower respiratory infections","7 [5–9]","6.81387","5.05640","8.69420",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Oman","Male","Lower respiratory infections","8 [6–10]","7.95296","5.90170","10.14764",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Oman","Male","Stroke","7 [6–8]","6.74290","5.71469","7.87593",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Pakistan","Female","Lower respiratory infections","13 [10–15]","12.53081","9.76124","15.32122",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Pakistan","Female","Stroke","19 [16–23]","19.04870","15.59325","22.96828",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Panama","Both sexes","Lower respiratory infections","2 [1–5]","2.31910","0.76559","4.51594",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Panama","Both sexes","Stroke","4 [2–7]","3.58062","2.14461","6.67362",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Panama","Male","Stroke","4 [3–8]","4.37237","2.80025","7.56766",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Peru","Male","Trachea, bronchus, lung cancers","1 [1–2]","1.46670","0.82142","2.21733",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Peru","Female","Stroke","4 [3–5]","3.60597","2.76362","4.87437",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Philippines","Male","Ischaemic heart disease","36 [29–42]","35.79923","29.43589","41.69259",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Philippines","Female","Trachea, bronchus, lung cancers","1 [0–1]","0.91436","0.48219","1.45114",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Philippines","Both sexes","Stroke","15 [12–19]","15.12915","11.68419","19.12984",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Papua New Guinea","Both sexes","Ischaemic heart disease","20 [16–24]","19.68243","15.60722","23.67659",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Papua New Guinea","Male","Ischaemic heart disease","25 [20–30]","25.08894","19.87228","30.22818",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Poland","Female","Ischaemic heart disease","15 [10–21]","14.96369","9.60776","20.75026",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","South-East Asia","Democratic People's Republic of Korea","Both sexes","Ischaemic heart disease","20 [16–23]","19.75774","15.69340","23.48139",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Qatar","Male","Lower respiratory infections","4 [3–5]","4.18618","3.32525","5.02424",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Romania","Female","Lower respiratory infections","2 [1–4]","2.19707","0.93540","3.78710",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Russian Federation","Both sexes","Lower respiratory infections","2 [1–4]","2.14729","0.92734","3.72974",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Russian Federation","Male","Lower respiratory infections","4 [2–6]","3.66521","1.58288","6.36631",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Russian Federation","Male","Stroke","14 [10–21]","14.15716","10.06380","20.70736",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Rwanda","Female","Lower respiratory infections","19 [14–25]","19.26443","13.94186","24.86770",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Rwanda","Female","Stroke","9 [8–12]","9.44312","7.55672","11.75827",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Saudi Arabia","Both sexes","Lower respiratory infections","17 [14–20]","17.00008","13.53500","20.37867",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Saudi Arabia","Both sexes","Stroke","15 [12–17]","14.55424","12.02477","17.39650",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Saudi Arabia","Male","Stroke","15 [13–18]","15.37353","12.89679","18.23789",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Sudan","Male","Trachea, bronchus, lung cancers","1 [0–1]","0.62578","0.39858","0.86514",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Sudan","Female","Stroke","19 [16–22]","18.70209","15.89027","21.96148",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Senegal","Male","Ischaemic heart disease","31 [26–37]","31.44197","26.10570","36.62848",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Senegal","Female","Trachea, bronchus, lung cancers","0 [0–0]","0.23069","0.14046","0.33071",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Senegal","Both sexes","Stroke","13 [11–16]","13.11791","10.60433","15.98958",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Singapore","Female","Ischaemic heart disease","5 [4–7]","5.05429","3.59086","6.55321",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Singapore","Both sexes","Trachea, bronchus, lung cancers","2 [1–4]","2.38459","1.26088","3.77172",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Solomon Islands","Both sexes","Ischaemic heart disease","17 [13–20]","16.82660","13.16221","20.48935",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Solomon Islands","Male","Ischaemic heart disease","20 [16–24]","20.19272","15.97531","24.47123",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Sierra Leone","Female","Ischaemic heart disease","38 [31–45]","38.12806","31.12988","45.09668",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","El Salvador","Both sexes","Ischaemic heart disease","17 [13–21]","16.68010","12.81856","20.54867",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Serbia","Male","Lower respiratory infections","2 [1–3]","2.36143","1.45072","3.36476",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","South Sudan","Female","Lower respiratory infections","31 [23–39]","30.78052","22.94299","39.11523",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Sao Tome and Principe","Both sexes","Lower respiratory infections","19 [11–28]","19.18448","11.34637","27.67973",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Sao Tome and Principe","Male","Lower respiratory infections","21 [12–30]","21.06497","12.45855","30.39294",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Sao Tome and Principe","Male","Stroke","10 [8–14]","10.41034","7.85190","14.17009",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Suriname","Female","Lower respiratory infections","5 [3–8]","5.21680","3.03866","7.60187",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Suriname","Female","Stroke","10 [7–14]","10.10717","7.49869","14.23624",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Slovakia","Both sexes","Lower respiratory infections","3 [2–5]","3.31311","1.62735","5.34131",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Slovakia","Both sexes","Stroke","5 [3–8]","5.00222","3.30577","8.07551",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Slovakia","Male","Stroke","6 [5–9]","6.38876","4.61266","9.04724",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Slovenia","Male","Trachea, bronchus, lung cancers","4 [2–7]","4.16154","2.14241","6.70565",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Slovenia","Female","Stroke","3 [1–7]","3.14502","1.40270","6.76328",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Sweden","Male","Ischaemic heart disease","6 [3–8]","5.51817","3.16134","8.34603",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Sweden","Female","Trachea, bronchus, lung cancers","0 [0–1]","0.41337","0.09220","0.95272",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Sweden","Both sexes","Stroke","1 [0–4]","1.15861","0.36964","3.59519",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Eswatini","Female","Ischaemic heart disease","18 [14–22]","18.05147","13.90898","22.03152",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Eswatini","Both sexes","Trachea, bronchus, lung cancers","0 [0–1]","0.38740","0.20173","0.61996",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Seychelles","Both sexes","Ischaemic heart disease","17 [13–20]","16.58425","13.15079","19.73917",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Seychelles","Male","Ischaemic heart disease","23 [19–27]","22.99747","18.76771","26.91109",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Syrian Arab Republic","Female","Ischaemic heart disease","46 [37–55]","45.70191","36.59689","54.97571",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Chad","Both sexes","Ischaemic heart disease","33 [29–38]","33.42985","28.52638","38.42213",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Tajikistan","Male","Lower respiratory infections","12 [9–15]","12.10028","9.00906","15.40478",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Turkmenistan","Female","Lower respiratory infections","3 [2–5]","3.27743","1.75201","5.06338",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","South-East Asia","Timor-Leste","Both sexes","Lower respiratory infections","8 [4–13]","8.39705","4.35495","13.08245",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","South-East Asia","Timor-Leste","Male","Lower respiratory infections","9 [5–14]","8.73371","4.52955","13.60697",""
